,time,open,close,low,high,diff,dir,token,dif,body,shadow_up,shadow_down
1634,2022-06-23 15:30:00,1120.4,1116.75,1115.7,1128.65,3.65,-,ETHUSD,3.65,0.0,8.25,1.0499999999999545
1635,2022-06-23 15:45:00,1116.75,1116.9,1112.35,1119.85,0.15,+,ETHUSD,0.15,0.15000000000009095,2.949999999999818,4.400000000000091
1636,2022-06-23 16:00:00,1116.9,1116.95,1113.0,1122.0,0.05,+,ETHUSD,0.05,0.049999999999954525,5.0499999999999545,3.900000000000091
1637,2022-06-23 16:15:00,1116.95,1116.1,1114.3,1119.75,0.85,-,ETHUSD,0.85,0.0,2.7999999999999545,1.7999999999999545
1638,2022-06-23 16:30:00,1116.1,1111.25,1109.15,1122.65,4.85,-,ETHUSD,4.85,0.0,6.550000000000182,2.099999999999909
1639,2022-06-23 16:45:00,1111.25,1106.0,1099.05,1112.7,5.25,-,ETHUSD,5.25,0.0,1.4500000000000455,6.9500000000000455
1640,2022-06-23 17:00:00,1106.0,1100.95,1098.65,1108.1,5.05,-,ETHUSD,5.05,0.0,2.099999999999909,2.2999999999999545
1641,2022-06-23 17:15:00,1100.95,1102.6,1100.05,1105.8,1.65,+,ETHUSD,1.65,1.6499999999998636,3.2000000000000455,0.900000000000091
1642,2022-06-23 17:30:00,1102.6,1107.4,1100.5,1108.4,4.8,+,ETHUSD,4.8,4.800000000000182,1.0,2.099999999999909
1643,2022-06-23 17:45:00,1107.4,1109.05,1105.4,1111.0,1.65,+,ETHUSD,1.65,1.6499999999998636,1.9500000000000455,2.0
1644,2022-06-23 18:00:00,1109.05,1108.55,1103.0,1110.4,0.5,-,ETHUSD,0.5,0.0,1.3500000000001364,5.5499999999999545
1645,2022-06-23 18:15:00,1108.55,1093.75,1093.05,1108.55,14.8,-,ETHUSD,14.8,0.0,0.0,0.7000000000000455
1646,2022-06-23 18:30:00,1093.75,1090.15,1085.05,1095.0,3.6,-,ETHUSD,3.6,0.0,1.25,5.100000000000136
1647,2022-06-23 18:45:00,1090.15,1092.0,1088.8,1095.75,1.85,+,ETHUSD,1.85,1.849999999999909,3.75,1.3500000000001364
1648,2022-06-23 19:00:00,1092.0,1089.65,1085.8,1092.95,2.35,-,ETHUSD,2.35,0.0,0.9500000000000455,3.8500000000001364
1649,2022-06-23 19:15:00,1089.65,1089.6,1086.15,1092.7,0.05,-,ETHUSD,0.05,0.0,3.0499999999999545,3.449999999999818
1650,2022-06-23 19:30:00,1089.6,1092.8,1089.1,1093.65,3.2,+,ETHUSD,3.2,3.2000000000000455,0.8500000000001364,0.5
1651,2022-06-23 19:45:00,1092.8,1088.4,1088.15,1096.0,4.4,-,ETHUSD,4.4,0.0,3.2000000000000455,0.25
1652,2022-06-23 20:00:00,1088.4,1090.4,1080.8,1092.9,2.0,+,ETHUSD,2.0,2.0,2.5,7.600000000000136
1653,2022-06-23 20:15:00,1090.4,1088.8,1087.9,1094.0,1.6,-,ETHUSD,1.6,0.0,3.599999999999909,0.8999999999998636
1654,2022-06-23 20:30:00,1088.8,1090.4,1086.95,1092.8,1.6,+,ETHUSD,1.6,1.6000000000001364,2.3999999999998636,1.849999999999909
1655,2022-06-23 20:45:00,1090.4,1091.75,1089.95,1097.05,1.35,+,ETHUSD,1.35,1.349999999999909,5.2999999999999545,0.4500000000000455
1656,2022-06-23 21:00:00,1091.75,1092.1,1087.4,1094.75,0.35,+,ETHUSD,0.35,0.34999999999990905,2.650000000000091,4.349999999999909
1657,2022-06-23 21:15:00,1092.1,1096.15,1092.1,1097.15,4.05,+,ETHUSD,4.05,4.050000000000182,1.0,0.0
1658,2022-06-23 21:30:00,1096.15,1100.5,1095.7,1102.35,4.35,+,ETHUSD,4.35,4.349999999999909,1.849999999999909,0.4500000000000455
1659,2022-06-23 21:45:00,1100.5,1100.2,1096.35,1101.8,0.3,-,ETHUSD,0.3,0.0,1.2999999999999545,3.8500000000001364
1660,2022-06-23 22:00:00,1100.2,1107.0,1097.2,1111.55,6.8,+,ETHUSD,6.8,6.7999999999999545,4.5499999999999545,3.0
1661,2022-06-23 22:15:00,1107.0,1116.0,1103.95,1120.35,9.0,+,ETHUSD,9.0,9.0,4.349999999999909,3.0499999999999545
1662,2022-06-23 22:30:00,1116.0,1121.75,1114.15,1125.8,5.75,+,ETHUSD,5.75,5.75,4.0499999999999545,1.849999999999909
1663,2022-06-23 22:45:00,1121.75,1125.25,1119.35,1126.85,3.5,+,ETHUSD,3.5,3.5,1.599999999999909,2.400000000000091
1664,2022-06-23 23:00:00,1125.25,1140.3,1118.6,1145.15,15.05,+,ETHUSD,15.05,15.049999999999955,4.850000000000136,6.650000000000091
1665,2022-06-23 23:15:00,1140.3,1133.4,1133.2,1140.65,6.9,-,ETHUSD,6.9,0.0,0.3500000000001364,0.20000000000004547
1666,2022-06-23 23:30:00,1133.4,1133.2,1130.1,1134.6,0.2,-,ETHUSD,0.2,0.0,1.199999999999818,3.1000000000001364
1667,2022-06-23 23:45:00,1133.2,1134.2,1131.05,1139.35,1.0,+,ETHUSD,1.0,1.0,5.149999999999864,2.150000000000091
1668,2022-06-24 00:00:00,1134.2,1131.6,1130.85,1136.15,2.6,-,ETHUSD,2.6,0.0,1.9500000000000455,0.75
1669,2022-06-24 00:15:00,1131.6,1130.9,1129.8,1132.2,0.7,-,ETHUSD,0.7,0.0,0.6000000000001364,1.1000000000001364
1670,2022-06-24 00:30:00,1130.9,1126.15,1123.95,1130.9,4.75,-,ETHUSD,4.75,0.0,0.0,2.2000000000000455
1671,2022-06-24 00:45:00,1126.15,1120.5,1120.3,1127.3,5.65,-,ETHUSD,5.65,0.0,1.1499999999998636,0.20000000000004547
1672,2022-06-24 01:00:00,1120.5,1134.95,1120.0,1135.35,14.45,+,ETHUSD,14.45,14.450000000000045,0.3999999999998636,0.5
1673,2022-06-24 01:15:00,1134.95,1144.35,1132.65,1145.4,9.4,+,ETHUSD,9.4,9.399999999999864,1.050000000000182,2.2999999999999545
1674,2022-06-24 01:30:00,1144.35,1143.25,1141.9,1153.2,1.1,-,ETHUSD,1.1,0.0,8.850000000000136,1.349999999999909
1675,2022-06-24 01:45:00,1143.25,1139.9,1138.3,1145.0,3.35,-,ETHUSD,3.35,0.0,1.75,1.6000000000001364
1676,2022-06-24 02:00:00,1139.9,1142.85,1138.9,1145.05,2.95,+,ETHUSD,2.95,2.949999999999818,2.2000000000000455,1.0
1677,2022-06-24 02:15:00,1142.85,1145.5,1140.55,1147.75,2.65,+,ETHUSD,2.65,2.650000000000091,2.25,2.2999999999999545
1678,2022-06-24 02:30:00,1145.5,1143.0,1142.4,1150.0,2.5,-,ETHUSD,2.5,0.0,4.5,0.599999999999909
1679,2022-06-24 02:45:00,1143.0,1143.0,1141.1,1144.35,0.0,=,ETHUSD,0.0,0.0,,
1680,2022-06-24 03:00:00,1143.0,1146.75,1140.55,1150.95,3.75,+,ETHUSD,3.75,3.75,4.2000000000000455,2.4500000000000455
1681,2022-06-24 03:15:00,1146.75,1144.0,1141.0,1157.35,2.75,-,ETHUSD,2.75,0.0,10.599999999999909,3.0
1682,2022-06-24 03:30:00,1144.0,1144.25,1140.25,1145.75,0.25,+,ETHUSD,0.25,0.25,1.5,3.75
1683,2022-06-24 03:45:00,1144.25,1142.0,1138.55,1145.95,2.25,-,ETHUSD,2.25,0.0,1.7000000000000455,3.4500000000000455
1684,2022-06-24 04:00:00,1142.0,1147.15,1140.0,1150.0,5.15,+,ETHUSD,5.15,5.150000000000091,2.849999999999909,2.0
1685,2022-06-24 04:15:00,1147.15,1154.6,1145.9,1163.7,7.45,+,ETHUSD,7.45,7.449999999999818,9.100000000000136,1.25
1686,2022-06-24 04:30:00,1154.6,1153.05,1152.0,1160.75,1.55,-,ETHUSD,1.55,0.0,6.150000000000091,1.0499999999999545
1687,2022-06-24 04:45:00,1153.05,1149.65,1148.6,1154.2,3.4,-,ETHUSD,3.4,0.0,1.150000000000091,1.050000000000182
1688,2022-06-24 05:00:00,1149.65,1152.3,1147.65,1152.4,2.65,+,ETHUSD,2.65,2.6499999999998636,0.10000000000013642,2.0
1689,2022-06-24 05:15:00,1152.3,1157.8,1148.95,1159.25,5.5,+,ETHUSD,5.5,5.5,1.4500000000000455,3.349999999999909
1690,2022-06-24 05:30:00,1157.8,1157.95,1156.15,1166.75,0.15,+,ETHUSD,0.15,0.15000000000009095,8.799999999999955,1.6499999999998636
1691,2022-06-24 05:45:00,1157.95,1150.75,1150.3,1159.7,7.2,-,ETHUSD,7.2,0.0,1.75,0.4500000000000455
1692,2022-06-24 06:00:00,1150.75,1154.65,1148.85,1155.25,3.9,+,ETHUSD,3.9,3.900000000000091,0.599999999999909,1.900000000000091
1693,2022-06-24 06:15:00,1154.65,1151.35,1150.75,1158.55,3.3,-,ETHUSD,3.3,0.0,3.8999999999998636,0.599999999999909
1694,2022-06-24 06:30:00,1151.35,1147.5,1146.65,1152.1,3.85,-,ETHUSD,3.85,0.0,0.75,0.849999999999909
1695,2022-06-24 06:45:00,1147.5,1148.85,1146.6,1149.95,1.35,+,ETHUSD,1.35,1.349999999999909,1.1000000000001364,0.900000000000091
1696,2022-06-24 07:00:00,1148.85,1153.9,1148.4,1157.3,5.05,+,ETHUSD,5.05,5.050000000000182,3.3999999999998636,0.4499999999998181
1697,2022-06-24 07:15:00,1153.9,1150.85,1150.85,1159.4,3.05,-,ETHUSD,3.05,0.0,5.5,0.0
1698,2022-06-24 07:30:00,1150.85,1143.85,1143.5,1151.7,7.0,-,ETHUSD,7.0,0.0,0.8500000000001364,0.34999999999990905
1699,2022-06-24 07:45:00,1143.85,1146.3,1143.85,1148.2,2.45,+,ETHUSD,2.45,2.4500000000000455,1.900000000000091,0.0
1700,2022-06-24 08:00:00,1146.3,1145.55,1144.65,1148.65,0.75,-,ETHUSD,0.75,0.0,2.3500000000001364,0.8999999999998636
1701,2022-06-24 08:15:00,1145.55,1149.6,1142.1,1151.75,4.05,+,ETHUSD,4.05,4.0499999999999545,2.150000000000091,3.4500000000000455
1702,2022-06-24 08:30:00,1149.6,1152.75,1149.15,1154.4,3.15,+,ETHUSD,3.15,3.150000000000091,1.650000000000091,0.4499999999998181
1703,2022-06-24 08:45:00,1152.75,1139.5,1135.2,1153.15,13.25,-,ETHUSD,13.25,0.0,0.40000000000009095,4.2999999999999545
1704,2022-06-24 09:00:00,1139.5,1138.3,1134.35,1141.9,1.2,-,ETHUSD,1.2,0.0,2.400000000000091,3.9500000000000455
1705,2022-06-24 09:15:00,1138.3,1140.0,1136.5,1141.0,1.7,+,ETHUSD,1.7,1.7000000000000455,1.0,1.7999999999999545
1706,2022-06-24 09:30:00,1140.0,1135.4,1134.65,1142.1,4.6,-,ETHUSD,4.6,0.0,2.099999999999909,0.75
1707,2022-06-24 09:45:00,1135.4,1134.7,1130.2,1135.9,0.7,-,ETHUSD,0.7,0.0,0.5,4.5
1708,2022-06-24 10:00:00,1134.7,1130.85,1130.85,1135.55,3.85,-,ETHUSD,3.85,0.0,0.849999999999909,0.0
1709,2022-06-24 10:15:00,1130.85,1142.25,1130.05,1145.35,11.4,+,ETHUSD,11.4,11.400000000000091,3.099999999999909,0.7999999999999545
1710,2022-06-24 10:30:00,1142.25,1151.5,1141.85,1156.05,9.25,+,ETHUSD,9.25,9.25,4.5499999999999545,0.40000000000009095
1711,2022-06-24 10:45:00,1151.5,1146.7,1145.8,1152.5,4.8,-,ETHUSD,4.8,0.0,1.0,0.900000000000091
1712,2022-06-24 11:00:00,1146.7,1150.5,1146.5,1153.9,3.8,+,ETHUSD,3.8,3.7999999999999545,3.400000000000091,0.20000000000004547
1713,2022-06-24 11:15:00,1150.5,1149.1,1146.8,1154.2,1.4,-,ETHUSD,1.4,0.0,3.7000000000000455,2.2999999999999545
1714,2022-06-24 11:30:00,1149.1,1155.35,1147.55,1157.95,6.25,+,ETHUSD,6.25,6.25,2.6000000000001364,1.5499999999999545
1715,2022-06-24 11:45:00,1155.35,1157.75,1154.25,1160.7,2.4,+,ETHUSD,2.4,2.400000000000091,2.9500000000000455,1.099999999999909
1716,2022-06-24 12:00:00,1157.75,1154.85,1154.45,1159.15,2.9,-,ETHUSD,2.9,0.0,1.400000000000091,0.3999999999998636
1717,2022-06-24 12:15:00,1154.85,1152.3,1151.1,1155.65,2.55,-,ETHUSD,2.55,0.0,0.8000000000001819,1.2000000000000455
1718,2022-06-24 12:30:00,1152.3,1150.75,1149.15,1153.7,1.55,-,ETHUSD,1.55,0.0,1.400000000000091,1.599999999999909
1719,2022-06-24 12:45:00,1150.75,1145.25,1141.3,1151.7,5.5,-,ETHUSD,5.5,0.0,0.9500000000000455,3.9500000000000455
1720,2022-06-24 13:00:00,1145.25,1147.85,1144.0,1151.0,2.6,+,ETHUSD,2.6,2.599999999999909,3.150000000000091,1.25
1721,2022-06-24 13:15:00,1147.85,1154.5,1147.8,1155.5,6.65,+,ETHUSD,6.65,6.650000000000091,1.0,0.049999999999954525
1722,2022-06-24 13:30:00,1154.5,1152.85,1150.85,1155.85,1.65,-,ETHUSD,1.65,0.0,1.349999999999909,2.0
1723,2022-06-24 13:45:00,1152.85,1161.8,1152.1,1163.35,8.95,+,ETHUSD,8.95,8.950000000000045,1.5499999999999545,0.75
1724,2022-06-24 14:00:00,1161.8,1168.65,1159.55,1174.2,6.85,+,ETHUSD,6.85,6.850000000000136,5.5499999999999545,2.25
1725,2022-06-24 14:15:00,1168.65,1172.5,1166.7,1176.75,3.85,+,ETHUSD,3.85,3.849999999999909,4.25,1.9500000000000455
1726,2022-06-24 14:30:00,1172.5,1195.1,1172.5,1205.0,22.6,+,ETHUSD,22.6,22.59999999999991,9.900000000000091,0.0
1727,2022-06-24 14:45:00,1195.1,1193.85,1189.2,1197.6,1.25,-,ETHUSD,1.25,0.0,2.5,4.649999999999864
1728,2022-06-24 15:00:00,1193.85,1211.0,1190.8,1220.0,17.15,+,ETHUSD,17.15,17.15000000000009,9.0,3.0499999999999545
1729,2022-06-24 15:15:00,1211.0,1220.95,1206.6,1224.75,9.95,+,ETHUSD,9.95,9.950000000000045,3.7999999999999545,4.400000000000091
1730,2022-06-24 15:30:00,1220.95,1213.8,1212.55,1222.65,7.15,-,ETHUSD,7.15,0.0,1.7000000000000455,1.25
1731,2022-06-24 15:45:00,1213.8,1208.35,1203.2,1216.3,5.45,-,ETHUSD,5.45,0.0,2.5,5.149999999999864
1732,2022-06-24 16:00:00,1208.35,1211.2,1204.75,1216.45,2.85,+,ETHUSD,2.85,2.8500000000001364,5.25,3.599999999999909
1733,2022-06-24 16:15:00,1211.2,1215.35,1206.15,1219.8,4.15,+,ETHUSD,4.15,4.149999999999864,4.4500000000000455,5.0499999999999545
1734,2022-06-24 16:30:00,1215.35,1212.3,1211.55,1220.55,3.05,-,ETHUSD,3.05,0.0,5.2000000000000455,0.75
1735,2022-06-24 16:45:00,1212.3,1201.5,1200.7,1215.8,10.8,-,ETHUSD,10.8,0.0,3.5,0.7999999999999545
1736,2022-06-24 17:00:00,1201.5,1209.95,1201.25,1212.95,8.45,+,ETHUSD,8.45,8.450000000000045,3.0,0.25
1737,2022-06-24 17:15:00,1209.95,1203.4,1202.7,1213.75,6.55,-,ETHUSD,6.55,0.0,3.7999999999999545,0.7000000000000455
1738,2022-06-24 17:30:00,1203.4,1195.95,1194.95,1205.9,7.45,-,ETHUSD,7.45,0.0,2.5,1.0
1739,2022-06-24 17:45:00,1195.95,1201.0,1190.6,1202.05,5.05,+,ETHUSD,5.05,5.0499999999999545,1.0499999999999545,5.350000000000136
1740,2022-06-24 18:00:00,1201.0,1196.65,1193.0,1201.45,4.35,-,ETHUSD,4.35,0.0,0.4500000000000455,3.650000000000091
1741,2022-06-24 18:15:00,1196.65,1194.75,1187.8,1197.1,1.9,-,ETHUSD,1.9,0.0,0.4499999999998181,6.9500000000000455
1742,2022-06-24 18:30:00,1194.75,1194.15,1190.8,1197.85,0.6,-,ETHUSD,0.6,0.0,3.099999999999909,3.3500000000001364
1743,2022-06-24 18:45:00,1194.15,1196.4,1192.25,1201.65,2.25,+,ETHUSD,2.25,2.25,5.25,1.900000000000091
1744,2022-06-24 19:00:00,1196.4,1191.6,1191.05,1200.7,4.8,-,ETHUSD,4.8,0.0,4.2999999999999545,0.5499999999999545
1745,2022-06-24 19:15:00,1191.6,1192.4,1191.3,1196.8,0.8,+,ETHUSD,0.8,0.8000000000001819,4.399999999999864,0.2999999999999545
1746,2022-06-24 19:30:00,1192.4,1193.65,1182.2,1194.9,1.25,+,ETHUSD,1.25,1.25,1.25,10.200000000000045
1747,2022-06-24 19:45:00,1193.65,1202.85,1192.65,1204.3,9.2,+,ETHUSD,9.2,9.199999999999818,1.4500000000000455,1.0
1748,2022-06-24 20:00:00,1202.85,1212.7,1202.05,1215.0,9.85,+,ETHUSD,9.85,9.850000000000136,2.2999999999999545,0.7999999999999545
1749,2022-06-24 20:15:00,1212.7,1212.55,1207.2,1215.35,0.15,-,ETHUSD,0.15,0.0,2.6499999999998636,5.349999999999909
1750,2022-06-24 20:30:00,1212.55,1209.4,1206.15,1216.8,3.15,-,ETHUSD,3.15,0.0,4.25,3.25
1751,2022-06-24 20:45:00,1209.4,1202.3,1200.9,1209.75,7.1,-,ETHUSD,7.1,0.0,0.34999999999990905,1.3999999999998636
1752,2022-06-24 21:00:00,1202.3,1204.85,1199.55,1207.2,2.55,+,ETHUSD,2.55,2.5499999999999545,2.3500000000001364,2.75
1753,2022-06-24 21:15:00,1204.85,1206.3,1203.25,1208.35,1.45,+,ETHUSD,1.45,1.4500000000000455,2.0499999999999545,1.599999999999909
1754,2022-06-24 21:30:00,1206.3,1213.4,1204.75,1215.45,7.1,+,ETHUSD,7.1,7.100000000000136,2.0499999999999545,1.5499999999999545
1755,2022-06-24 21:45:00,1213.4,1220.05,1212.0,1221.6,6.65,+,ETHUSD,6.65,6.649999999999864,1.5499999999999545,1.400000000000091
1756,2022-06-24 22:00:00,1220.05,1212.55,1210.6,1222.35,7.5,-,ETHUSD,7.5,0.0,2.2999999999999545,1.9500000000000455
1757,2022-06-24 22:15:00,1212.55,1218.0,1211.0,1219.85,5.45,+,ETHUSD,5.45,5.4500000000000455,1.849999999999909,1.5499999999999545
1758,2022-06-24 22:30:00,1218.0,1221.5,1215.4,1230.0,3.5,+,ETHUSD,3.5,3.5,8.5,2.599999999999909
1759,2022-06-24 22:45:00,1221.5,1226.3,1218.3,1227.05,4.8,+,ETHUSD,4.8,4.7999999999999545,0.75,3.2000000000000455
1760,2022-06-24 23:00:00,1226.3,1236.7,1223.65,1242.5,10.4,+,ETHUSD,10.4,10.400000000000091,5.7999999999999545,2.6499999999998636
1761,2022-06-24 23:15:00,1236.7,1224.15,1224.15,1237.3,12.55,-,ETHUSD,12.55,0.0,0.599999999999909,0.0
1762,2022-06-24 23:30:00,1224.15,1219.7,1217.15,1226.2,4.45,-,ETHUSD,4.45,0.0,2.0499999999999545,2.5499999999999545
1763,2022-06-24 23:45:00,1219.7,1217.9,1213.35,1225.45,1.8,-,ETHUSD,1.8,0.0,5.75,4.550000000000182
1764,2022-06-25 00:00:00,1217.9,1221.05,1216.25,1222.45,3.15,+,ETHUSD,3.15,3.1499999999998636,1.400000000000091,1.650000000000091
1765,2022-06-25 00:15:00,1221.05,1220.0,1218.35,1223.35,1.05,-,ETHUSD,1.05,0.0,2.2999999999999545,1.650000000000091
1766,2022-06-25 00:30:00,1220.0,1224.15,1213.55,1224.6,4.15,+,ETHUSD,4.15,4.150000000000091,0.4499999999998181,6.4500000000000455
1767,2022-06-25 00:45:00,1224.15,1223.1,1221.0,1225.8,1.05,-,ETHUSD,1.05,0.0,1.6499999999998636,2.099999999999909
1768,2022-06-25 01:00:00,1223.1,1234.05,1221.5,1238.95,10.95,+,ETHUSD,10.95,10.950000000000045,4.900000000000091,1.599999999999909
1769,2022-06-25 01:15:00,1234.05,1231.2,1228.2,1243.9,2.85,-,ETHUSD,2.85,0.0,9.850000000000136,3.0
1770,2022-06-25 01:30:00,1231.2,1232.75,1228.5,1241.65,1.55,+,ETHUSD,1.55,1.5499999999999545,8.900000000000091,2.7000000000000455
1771,2022-06-25 01:45:00,1232.75,1228.95,1227.3,1235.1,3.8,-,ETHUSD,3.8,0.0,2.349999999999909,1.650000000000091
1772,2022-06-25 02:00:00,1228.95,1231.2,1224.5,1232.2,2.25,+,ETHUSD,2.25,2.25,1.0,4.4500000000000455
1773,2022-06-25 02:15:00,1231.2,1236.15,1227.05,1236.85,4.95,+,ETHUSD,4.95,4.9500000000000455,0.6999999999998181,4.150000000000091
1774,2022-06-25 02:30:00,1236.15,1238.9,1234.1,1240.95,2.75,+,ETHUSD,2.75,2.75,2.0499999999999545,2.050000000000182
1775,2022-06-25 02:45:00,1238.9,1223.2,1220.8,1240.25,15.7,-,ETHUSD,15.7,0.0,1.349999999999909,2.400000000000091
1776,2022-06-25 03:00:00,1223.2,1217.9,1212.6,1225.0,5.3,-,ETHUSD,5.3,0.0,1.7999999999999545,5.300000000000182
1777,2022-06-25 03:15:00,1217.9,1220.8,1215.55,1226.15,2.9,+,ETHUSD,2.9,2.8999999999998636,5.350000000000136,2.3500000000001364
1778,2022-06-25 03:30:00,1220.8,1218.1,1206.95,1223.6,2.7,-,ETHUSD,2.7,0.0,2.7999999999999545,11.149999999999864
1779,2022-06-25 03:45:00,1218.1,1214.95,1212.2,1220.4,3.15,-,ETHUSD,3.15,0.0,2.300000000000182,2.75
1780,2022-06-25 04:00:00,1214.95,1218.55,1210.3,1219.95,3.6,+,ETHUSD,3.6,3.599999999999909,1.400000000000091,4.650000000000091
1781,2022-06-25 04:15:00,1218.55,1219.0,1218.3,1222.95,0.45,+,ETHUSD,0.45,0.4500000000000455,3.9500000000000455,0.25
1782,2022-06-25 04:30:00,1219.0,1221.35,1218.75,1222.55,2.35,+,ETHUSD,2.35,2.349999999999909,1.2000000000000455,0.25
1783,2022-06-25 04:45:00,1221.35,1222.4,1217.15,1222.9,1.05,+,ETHUSD,1.05,1.050000000000182,0.5,4.199999999999818
1784,2022-06-25 05:00:00,1222.4,1219.3,1217.4,1226.3,3.1,-,ETHUSD,3.1,0.0,3.8999999999998636,1.8999999999998636
1785,2022-06-25 05:15:00,1219.3,1213.5,1213.0,1221.65,5.8,-,ETHUSD,5.8,0.0,2.3500000000001364,0.5
1786,2022-06-25 05:30:00,1213.5,1211.95,1210.7,1215.75,1.55,-,ETHUSD,1.55,0.0,2.25,1.25
1787,2022-06-25 05:45:00,1211.95,1205.65,1202.45,1213.55,6.3,-,ETHUSD,6.3,0.0,1.599999999999909,3.2000000000000455
1788,2022-06-25 06:00:00,1205.65,1211.5,1204.35,1211.95,5.85,+,ETHUSD,5.85,5.849999999999909,0.4500000000000455,1.300000000000182
1789,2022-06-25 06:15:00,1211.5,1212.15,1210.5,1215.6,0.65,+,ETHUSD,0.65,0.650000000000091,3.449999999999818,1.0
1790,2022-06-25 06:30:00,1212.15,1218.05,1209.6,1219.0,5.9,+,ETHUSD,5.9,5.899999999999864,0.9500000000000455,2.550000000000182
1791,2022-06-25 06:45:00,1218.05,1221.85,1215.5,1225.8,3.8,+,ETHUSD,3.8,3.7999999999999545,3.9500000000000455,2.5499999999999545
1792,2022-06-25 07:00:00,1221.85,1219.95,1217.45,1222.8,1.9,-,ETHUSD,1.9,0.0,0.9500000000000455,2.5
1793,2022-06-25 07:15:00,1219.95,1214.1,1211.85,1219.95,5.85,-,ETHUSD,5.85,0.0,0.0,2.25
1794,2022-06-25 07:30:00,1214.1,1217.55,1212.65,1218.15,3.45,+,ETHUSD,3.45,3.4500000000000455,0.6000000000001364,1.449999999999818
1795,2022-06-25 07:45:00,1217.55,1220.0,1216.25,1222.6,2.45,+,ETHUSD,2.45,2.4500000000000455,2.599999999999909,1.2999999999999545
1796,2022-06-25 08:00:00,1220.0,1222.35,1217.1,1223.7,2.35,+,ETHUSD,2.35,2.349999999999909,1.3500000000001364,2.900000000000091
1797,2022-06-25 08:15:00,1222.35,1226.0,1220.6,1228.5,3.65,+,ETHUSD,3.65,3.650000000000091,2.5,1.75
1798,2022-06-25 08:30:00,1226.0,1221.85,1221.3,1228.4,4.15,-,ETHUSD,4.15,0.0,2.400000000000091,0.5499999999999545
1799,2022-06-25 08:45:00,1221.85,1216.7,1216.5,1224.65,5.15,-,ETHUSD,5.15,0.0,2.800000000000182,0.20000000000004547
1800,2022-06-25 09:00:00,1216.7,1218.85,1214.05,1218.85,2.15,+,ETHUSD,2.15,2.1499999999998636,0.0,2.650000000000091
1801,2022-06-25 09:15:00,1218.85,1209.2,1209.2,1220.65,9.65,-,ETHUSD,9.65,0.0,1.800000000000182,0.0
1802,2022-06-25 09:30:00,1209.2,1215.2,1208.6,1215.8,6.0,+,ETHUSD,6.0,6.0,0.599999999999909,0.6000000000001364
1803,2022-06-25 09:45:00,1215.2,1217.7,1213.4,1218.7,2.5,+,ETHUSD,2.5,2.5,1.0,1.7999999999999545
1804,2022-06-25 10:00:00,1217.7,1227.45,1217.65,1228.45,9.75,+,ETHUSD,9.75,9.75,1.0,0.049999999999954525
1805,2022-06-25 10:15:00,1227.45,1235.2,1226.8,1238.8,7.75,+,ETHUSD,7.75,7.75,3.599999999999909,0.650000000000091
1806,2022-06-25 10:30:00,1235.2,1229.7,1228.4,1238.1,5.5,-,ETHUSD,5.5,0.0,2.8999999999998636,1.2999999999999545
1807,2022-06-25 10:45:00,1229.7,1233.0,1227.1,1235.3,3.3,+,ETHUSD,3.3,3.2999999999999545,2.2999999999999545,2.6000000000001364
1808,2022-06-25 11:00:00,1233.0,1229.0,1228.95,1240.8,4.0,-,ETHUSD,4.0,0.0,7.7999999999999545,0.049999999999954525
1809,2022-06-25 11:15:00,1229.0,1229.55,1225.55,1232.15,0.55,+,ETHUSD,0.55,0.5499999999999545,2.6000000000001364,3.4500000000000455
1810,2022-06-25 11:30:00,1229.55,1224.9,1223.25,1229.55,4.65,-,ETHUSD,4.65,0.0,0.0,1.650000000000091
1811,2022-06-25 11:45:00,1224.9,1225.25,1224.6,1228.65,0.35,+,ETHUSD,0.35,0.34999999999990905,3.400000000000091,0.3000000000001819
1812,2022-06-25 12:00:00,1225.25,1227.15,1222.45,1228.0,1.9,+,ETHUSD,1.9,1.900000000000091,0.849999999999909,2.7999999999999545
1813,2022-06-25 12:15:00,1227.15,1231.6,1226.3,1234.4,4.45,+,ETHUSD,4.45,4.449999999999818,2.800000000000182,0.8500000000001364
1814,2022-06-25 12:30:00,1231.6,1234.2,1230.9,1235.6,2.6,+,ETHUSD,2.6,2.6000000000001364,1.3999999999998636,0.6999999999998181
1815,2022-06-25 12:45:00,1234.2,1226.2,1224.2,1234.2,8.0,-,ETHUSD,8.0,0.0,0.0,2.0
1816,2022-06-25 13:00:00,1226.2,1231.05,1224.25,1231.2,4.85,+,ETHUSD,4.85,4.849999999999909,0.15000000000009095,1.9500000000000455
1817,2022-06-25 13:15:00,1231.05,1221.55,1219.8,1232.0,9.5,-,ETHUSD,9.5,0.0,0.9500000000000455,1.75
1818,2022-06-25 13:30:00,1221.55,1224.0,1218.0,1224.9,2.45,+,ETHUSD,2.45,2.4500000000000455,0.900000000000091,3.5499999999999545
1819,2022-06-25 13:45:00,1224.0,1224.9,1220.95,1225.5,0.9,+,ETHUSD,0.9,0.900000000000091,0.599999999999909,3.0499999999999545
1820,2022-06-25 14:00:00,1224.9,1228.0,1221.05,1228.5,3.1,+,ETHUSD,3.1,3.099999999999909,0.5,3.8500000000001364
1821,2022-06-25 14:15:00,1228.0,1226.9,1223.1,1229.6,1.1,-,ETHUSD,1.1,0.0,1.599999999999909,3.800000000000182
1822,2022-06-25 14:30:00,1226.9,1216.85,1214.8,1226.9,10.05,-,ETHUSD,10.05,0.0,0.0,2.0499999999999545
